enunciating	71.2	70	65	90	71	82	89	91	84
jinrikishas	71.2	85	54	91	75	92	76	72	80
foolishest	71.2	67	73	94	78	74	73	79	70
precariously	71.2	64	77	77	78	71	84	70	71
ethicizing	71.2	79	61	79	76	75	88	76	77
burnishing	71.2	61	74	87	86	84	93	77	93
prickliness	71.2	85	52	79	80	82	87	82	92
mousetraps	71.2	82	52	91	71	89	87	70	91
hatchetlike	71.2	72	64	78	85	87	87	84	76
duplicators	71.2	63	74	91	90	81	78	78	83
compactest	71.2	67	70	70	86	85	73	90	80
drowsiness	71.2	74	59	90	94	74	90	93	71
multilateral	71.2	65	70	87	82	70	86	92	87
journalese	71.2	60	78	80	76	71	93	80	84
curriculums	71.2	60	76	91	79	83	71	88	85
impassibly	71.2	61	75	82	91	83	94	83	85
quixotically	71.2	83	55	71	86	70	79	81	89
cameralism	71.2	76	61	71	92	85	73	79	94
disagreement	71.2	71	66	76	87	72	91	77	88
metamorphism	71.2	84	52	94	87	91	78	81	81
objectively	71.2	78	60	75	93	88	82	78	72
organizers	71.2	85	53	94	85	78	79	82	75
restatements	71.2	79	54	91	90	90	93	87	78
landscapers	71.2	78	55	88	70	94	75	94	92
homeostasis	71	61	73	83	91	75	94	76	92
amphetamine	71	81	56	70	91	82	83	81	79
anaesthetist	71	74	64	77	73	86	81	88	71
incinerator	71	85	50	91	89	70	86	76	85
functional	71	60	75	83	84	93	87	81	89
potentiality	71	62	73	91	85	85	86	90	71
indefinable	71	67	72	75	70	86	78	83	76
hydrologists	71	76	61	85	77	77	72	92	90
proletariate	71	84	55	78	79	76	87	70	72
accurateness	71	74	62	93	88	71	85	81	76
disability	71	76	61	81	81	73	90	88	72
exploratory	71	84	53	70	82	76	84	93	81
hydrochloric	71	70	69	73	88	86	76	79	71
fussbudgets	71	62	75	80	94	77	91	83	75
promisingly	71	68	66	85	79	83	89	94	90
promontory	71	64	69	75	89	88	91	89	92
delphiniums	71	72	62	85	94	89	91	75	82
phlegmiest	71	87	50	78	85	75	73	93	85
corresponded	71	70	66	71	88	89	79	73	87
evaporating	71	76	64	71	72	73	84	93	78
incubations	71	63	71	90	87	72	88	91	77
announcement	71	82	54	93	84	82	90	76	77
annunciatory	71	74	67	86	85	72	75	70	70
cottontails	71	83	57	74	70	72	85	76	82
astronautic	71	83	54	87	76	89	72	72	88
pauperizes	71	71	64	92	70	82	91	84	87
reinscribed	71	71	68	86	79	73	76	75	81
inadmissibly	71	81	54	90	92	83	77	88	72
dosimetries	71	80	57	77	94	80	82	91	74
galvanometer	71	82	55	82	83	76	89	81	80
dominators	71	81	57	79	86	72	70	80	81
epitomized	71	67	70	80	74	94	92	73	82
embittered	71	70	63	91	91	87	86	83	91
documental	71	85	52	84	81	82	72	71	92
impressive	71	61	76	82	82	88	75	80	75
decapitation	71	66	70	80	72	86	90	71	90
dispensary	71	79	61	76	92	73	75	73	88
nebulizers	71	75	60	90	75	93	86	76	84
intrenches	71	65	72	86	77	90	78	85	70
needfulness	71	67	67	74	94	70	87	89	88
needlepoint	71	76	64	75	90	71	75	86	75
needlessness	71	79	60	79	79	70	81	71	75
commissary	71	80	54	86	91	83	88	86	88
quietening	71	75	60	94	93	81	85	85	84
reapportion	71	82	55	75	89	91	74	72	88
diagrammable	71	81	60	74	73	73	83	91	72
quintessence	71	66	71	79	90	84	77	94	79
ratiocinates	71	76	61	76	92	86	71	88	71
corrigenda	71	64	69	94	84	94	89	90	83
antibiotic	71	61	74	86	89	85	86	76	82
ignominies	71	78	58	92	91	75	72	74	91
costliness	71	69	65	91	71	90	93	84	84
radicalized	71	72	65	88	74	89	92	74	72
colloquies	71	66	71	76	74	91	75	94	87
blabbermouth	71	74	63	82	87	80	73	81	90
pedologies	71	72	66	76	75	92	82	76	89
neutrophils	71	66	71	88	82	75	81	81	94
collations	71	73	59	94	84	91	91	94	73
cogitations	71	72	65	89	86	79	70	79	84
nincompoop	71	63	73	75	91	91	72	79	87
hairdresser	71	68	67	70	72	86	85	91	94
bisections	71	60	78	91	84	81	77	72	71
considered	71	68	68	85	93	94	78	82	77
generatively	71	84	52	82	85	86	70	81	85
glycosides	71	61	79	72	85	71	91	76	74
overproduce	71	67	71	78	80	92	72	94	74
abdominally	71	60	75	89	90	76	90	80	81
manoeuvering	71	79	59	94	86	72	90	72	71
dissuasions	71	78	56	87	89	87	74	85	88
imposingly	71	61	76	88	82	80	88	79	74
deacidifying	71	68	68	89	74	86	84	74	83
approaching	71	88	51	76	90	73	75	83	78
biotelemetry	71	68	70	78	79	79	84	94	71
nonanalytic	71	74	62	84	82	93	82	87	82
involutions	71	83	52	70	93	86	85	88	82
cliffhanger	71	64	72	71	81	85	94	78	91
preallotted	71	74	63	83	79	78	88	90	80
biophysicist	71	80	57	83	70	79	75	91	92
glossolalia	71	75	59	85	72	90	74	92	92
deliverers	71	71	66	82	94	91	70	73	81
nonelection	71	86	55	94	73	72	88	72	74
biomedicine	71	66	68	87	92	87	81	70	87
nonfascists	71	76	60	81	85	71	93	82	90
deliverance	71	68	69	77	82	93	76	81	87
metonymies	71	82	53	71	91	82	78	94	89
discounted	71	75	57	91	94	92	82	72	92
nonparallel	71	76	60	76	87	82	84	91	75
forejudgment	71	62	76	85	83	93	71	75	71
greenstick	71	63	78	75	72	71	72	76	89
chlorinators	71	62	74	71	83	87	83	84	88
perturbation	71	60	77	84	76	79	94	74	88
nonsmoking	71	77	57	88	88	77	77	87	89
manufactures	71	79	57	89	70	84	83	73	94
chieftaincy	71	65	70	73	93	90	80	88	82
acidulation	71	67	71	74	72	84	81	90	78
bigheartedly	71	70	68	86	70	90	83	70	75
cheerleader	71	63	73	78	77	93	93	86	81
exculpating	71	70	64	93	71	93	71	82	92
floodplain	71	81	56	92	74	84	75	82	80
pomeranians	71	71	66	80	91	74	82	86	77
conceivers	71	74	61	74	88	93	90	82	80
reforesting	71	79	56	93	81	71	90	82	88
notoriously	71	62	76	94	80	76	77	78	85
crackerjack	71	74	58	91	92	93	94	76	81
conversation	71	64	73	88	75	87	84	79	73
biconcavity	71	81	54	73	92	88	83	94	82
flightiest	71	83	53	85	94	77	70	89	82
chandeliers	71	81	56	72	89	94	70	74	88
generalists	71	80	56	89	72	89	72	83	83
chancellor	71	70	63	89	74	74	89	92	90
jubilantly	71	69	65	91	90	90	79	71	84
cosponsoring	71	70	65	92	85	87	86	79	77
publicists	71	61	73	87	87	94	74	87	78
discordance	71	74	66	91	70	76	75	82	73
errantries	71	86	50	71	84	83	74	85	89
obliqueness	71	62	79	71	71	92	74	94	72
gleefulness	71	83	52	88	77	92	82	92	73
bestselling	71	60	77	87	89	77	79	83	78
pulverized	71	85	50	77	93	79	91	72	92
diamonding	71	72	66	79	70	91	80	70	83
penologists	71	88	52	93	71	86	75	73	75
bestrewing	71	78	58	78	77	94	76	91	88
internality	71	64	75	78	77	71	72	85	87
blockheads	71	62	73	85	94	85	85	87	79
bespattering	71	68	72	73	77	92	72	91	73
cataleptics	71	66	71	84	76	79	85	70	83
instigators	71	62	76	85	78	85	80	71	79
innervations	71	79	58	83	88	81	76	79	81
bluestocking	71	76	64	93	79	70	72	71	83
carpetbagged	71	66	68	70	85	92	74	92	89
illiterately	71	83	52	73	91	94	82	82	89
oilheating	71	83	55	80	86	82	76	73	79
cortically	71	71	64	86	86	82	84	76	94
opposability	71	78	61	88	79	76	71	89	75
crystallize	71	69	69	73	70	87	73	93	85
opprobrium	71	70	67	71	81	84	82	77	94
canvasbacks	71	61	74	86	89	81	78	89	84
encompassing	71	62	76	79	79	70	84	85	73
apperceived	71	61	78	76	74	87	78	72	90
candidnesses	71	80	55	90	87	94	84	79	80
overeducate	71	69	63	84	91	91	86	94	93
orderliness	71	65	70	80	84	86	86	87	70
manipulators	71	83	52	86	79	85	92	77	91
meloplasties	71	62	78	71	78	73	73	87	83
desalinizing	71	69	71	71	72	87	77	73	87
bonnyclabber	71	79	60	94	90	71	81	74	73
electrocuted	71	79	56	85	72	88	93	86	74
reeducating	71	83	54	87	81	82	78	85	77
hermeneutics	71	74	64	78	92	80	79	93	78
misbehavers	71	86	52	89	72	79	93	79	73
compliment	71	63	75	77	88	87	82	76	70
electorally	71	66	70	93	89	93	72	73	77
insinuated	71	63	74	81	73	81	76	85	91
redistrict	71	76	60	73	88	77	90	78	91
fosterlings	71	64	70	71	91	85	93	90	70
borderlines	71	81	54	93	89	83	88	74	76
overbidden	71	65	72	79	76	82	94	81	92
indianians	71	82	57	89	89	77	72	78	71
reminiscing	71	74	62	82	71	93	76	85	93
polarography	71	71	68	73	87	78	90	72	76
raggedness	71	83	55	78	73	78	87	92	80
overacting	71	62	71	80	82	91	88	91	93
boutonniere	71	83	56	82	70	83	77	77	74
contortion	71	76	62	90	81	74	86	78	78
rendezvous	71	63	74	72	89	78	85	86	71
describers	71	82	54	76	71	89	84	85	82
brainwasher	71	81	56	94	83	84	80	74	75
preexposes	71	87	52	88	81	74	92	72	71
continuation	71	65	71	72	80	86	94	84	83
endoskeleton	71	60	77	92	76	78	71	85	88
disciplining	71	76	60	83	86	70	83	79	91
redecorates	71	72	65	78	82	81	91	88	78
luminesces	71	75	62	92	82	77	80	91	74
mesmerizes	71	80	57	79	93	90	73	75	84
efficiently	71	83	57	94	71	74	75	76	89
fratricide	71	62	73	86	76	85	86	91	73
discharger	71	79	57	73	85	83	71	84	93
qualifiers	71	79	58	87	89	71	84	70	78
monstrously	71	83	55	77	92	93	82	70	77
mesopotamia	71	81	54	76	88	75	82	92	92
crockeries	71	64	72	90	80	74	87	75	88
balletomane	71	74	63	70	94	82	90	80	81
engirdling	71	83	54	83	79	77	71	93	90
metropolis	71	64	72	84	94	70	79	83	83
flowerpots	71	82	56	83	91	83	76	74	71
geometrical	71	71	64	84	92	87	81	76	90
highlighted	71	72	62	88	87	71	94	94	87
recoveries	71	68	70	78	76	80	72	81	94
bronchitic	71	82	56	80	70	78	75	83	83
outbalancing	71	72	66	89	76	80	78	75	87
plasterwork	71	60	76	83	80	84	84	92	70
lectureship	71	80	59	70	91	80	77	77	70
leatherneck	71	70	67	80	82	84	75	77	92
airbrushing	71	79	57	87	90	81	85	73	78
economizes	71	69	66	70	92	92	87	84	70
leatheriness	71	61	74	72	84	87	81	86	88
parasitized	71	65	72	71	93	73	86	90	76
mortarless	71	67	70	93	72	85	90	78	76
imminently	71	82	56	81	91	74	72	91	77
airproofed	71	61	78	87	73	82	94	72	70
impregnate	71	85	50	80	86	84	84	91	92
forsythias	71	82	56	73	88	74	86	84	74
presupposes	71	72	63	81	81	75	90	94	91
fantasizing	71	69	72	70	71	78	75	84	71
backlashed	71	75	60	86	75	79	89	84	89
prettiness	71	62	72	89	88	87	89	75	77
declinations	71	69	70	80	73	83	74	74	81
enlightened	71	84	50	79	86	88	92	94	87
forgathering	71	60	74	73	93	85	86	94	88
interrogee	71	72	62	78	82	85	92	90	94
alexandrian	71	68	72	75	76	71	93	89	72
declination	71	74	63	92	76	75	87	75	89
gesundheit	71	80	59	86	73	83	72	76	78
archduchess	71	71	67	85	73	73	87	94	74
reconquering	71	63	72	86	82	93	84	86	83
burlesquing	71	80	54	89	89	86	89	74	84
metastasis	71	79	57	93	76	89	79	87	70
comparative	71	69	64	72	83	91	92	92	88
mattresses	71	64	75	71	85	72	78	87	77
dynamometers	71	72	65	83	78	79	85	71	88
facilitates	71	67	71	85	78	71	75	93	81
lawbreakers	71	72	65	86	70	83	73	79	85
reconfirming	71	87	52	91	81	73	91	71	72
pillowcase	71	69	68	81	84	90	81	72	78
extremeness	71	72	62	86	87	87	88	93	75
preconceal	71	74	66	71	85	77	88	73	71
reservations	71	62	72	90	80	91	90	85	83
reservedness	71	70	67	80	87	92	78	78	83
denominating	71	81	56	82	86	71	83	77	81
multiethnic	71	60	76	89	88	84	82	74	72
inductance	71	71	63	90	89	93	82	83	85
recommencing	71	81	57	89	88	72	85	74	74
ambivalent	71	63	76	70	75	73	80	90	79
picturesque	71	70	67	75	74	93	90	77	85
draughtier	71	79	60	73	79	76	70	92	80
ineluctably	71	63	75	70	78	80	92	84	79
ambrosially	71	73	67	74	75	84	76	75	92
incinerating	71	60	80	70	84	81	70	89	70
drainpipes	71	78	63	78	70	77	70	70	89
ameliorating	71	70	64	92	86	94	84	85	88
respectively	71	76	62	94	73	81	84	77	72
deciphered	71	76	60	90	92	76	71	75	93
denigration	71	60	79	82	78	77	77	92	72
holystones	71	60	77	90	73	71	88	92	75
campaigned	71	66	66	71	91	93	91	94	71
adjustment	71	84	54	88	71	84	88	75	74
healthfully	71	85	51	81	80	90	89	83	84
microphones	71	65	73	71	80	93	78	74	88
magnetizing	71	82	54	88	91	78	74	70	89
landscaped	71	83	51	93	89	86	82	77	89
antichrist	70.8	78	60	71	70	94	92	86	70
hispaniola	70.8	73	63	79	93	85	89	80	78
estrangement	70.8	66	70	81	93	81	90	83	70
devotional	70.8	70	63	82	89	85	90	93	88
pomeranian	70.8	61	79	82	73	73	92	75	73
extraneous	70.8	77	59	93	91	85	80	78	80
ineligibly	70.8	85	50	87	85	72	94	83	75
fruiterers	70.8	83	50	87	84	74	89	94	94
geomagnetism	70.8	80	56	84	81	80	89	77	83
feebleness	70.8	69	70	73	70	92	79	84	74
exhilarates	70.8	68	69	70	73	74	86	89	91
bestializes	70.8	66	68	91	83	82	90	86	86
acclaiming	70.8	76	61	77	78	72	87	83	90
quartering	70.8	61	72	90	70	89	80	88	89
quarterings	70.8	75	61	77	73	87	89	90	77
obtainable	70.8	79	59	87	83	80	76	71	75
producible	70.8	71	67	77	78	84	78	70	79
dehydrators	70.8	75	58	83	88	90	93	87	88
radiologies	70.8	88	50	92	87	76	80	77	70
hunchbacks	70.8	76	64	83	72	76	72	78	70
prepackages	70.8	78	58	86	70	85	80	93	72
gastrostomy	70.8	80	55	85	93	87	78	72	83
reconsiders	70.8	81	56	83	90	72	71	86	78
corrugation	70.8	82	51	77	94	90	89	78	88
causelessly	70.8	64	71	82	82	90	93	87	73
rancidified	70.8	88	51	75	85	77	71	75	90
curableness	70.8	82	56	73	71	81	83	83	75
augustness	70.8	70	68	77	89	77	91	80	71
enactments	70.8	61	77	71	82	72	90	94	74
exercising	70.8	64	73	77	82	83	75	83	78
cemetaries	70.8	65	76	79	70	72	72	75	71
censorship	70.8	82	53	90	80	88	73	80	94
hierarchic	70.8	73	63	81	78	80	88	93	84
flirtingly	70.8	63	76	74	91	79	71	70	94
geothermic	70.8	73	66	83	71	93	73	70	79
censureless	70.8	76	60	93	83	79	89	76	81
positional	70.8	61	72	72	93	84	92	94	79
constituent	70.8	66	72	73	81	79	88	76	77
amnestying	70.8	75	61	86	76	81	87	84	81
provocation	70.8	65	73	75	80	76	77	94	87
excursuses	70.8	82	55	82	79	80	81	79	92
justifiable	70.8	70	67	74	72	86	74	87	91
reconverted	70.8	64	73	92	82	78	75	79	94
references	70.8	64	69	71	88	80	88	94	88
reactivated	70.8	65	73	74	91	73	81	84	75
quitclaims	70.8	63	74	79	77	92	93	76	82
curlicuing	70.8	78	58	84	93	72	86	81	71
excursionist	70.8	62	74	84	75	89	70	80	92
facileness	70.8	69	69	75	75	88	74	81	85
hospitalism	70.8	85	51	84	71	83	76	81	83
allergists	70.8	69	68	70	81	80	79	82	85
profligate	70.8	78	55	88	80	73	89	88	90
cosmogonies	70.8	72	66	80	75	75	88	76	82
journalizing	70.8	76	61	71	91	86	74	75	85
luminaries	70.8	78	56	79	83	78	93	90	94
acquitting	70.8	80	57	70	92	84	77	70	91
dilapidate	70.8	84	51	94	70	80	89	92	80
persecutors	70.8	72	63	82	92	70	76	90	86
psychology	70.8	85	55	72	74	74	72	78	85
literatures	70.8	69	71	74	85	74	73	74	92
eradicators	70.8	70	65	94	75	86	91	83	83
acanthuses	70.8	86	52	83	70	73	72	86	93
perspicuity	70.8	67	68	80	91	89	74	88	72
crabbiness	70.8	69	67	92	77	88	72	82	82
confutable	70.8	69	67	82	74	93	94	83	81
nullifiers	70.8	63	76	70	74	89	75	77	87
functioning	70.8	61	75	91	76	90	77	77	88
heliotropes	70.8	79	58	76	70	93	84	94	70
backstairs	70.8	67	74	71	71	78	80	74	70
envelopment	70.8	86	51	94	71	73	73	88	87
charioteers	70.8	70	68	89	92	76	76	75	81
artichokes	70.8	83	53	73	90	89	81	84	79
erotogeneses	70.8	74	60	89	81	86	93	86	84
northwardly	70.8	67	73	75	73	89	75	74	71
delimiters	70.8	68	70	82	75	88	70	82	74
programmatic	70.8	72	61	90	85	86	94	94	77
barographic	70.8	70	66	76	78	86	90	70	89
nonworking	70.8	71	63	88	88	76	71	84	90
refractors	70.8	66	71	85	80	74	80	83	71
acoustically	70.8	77	56	90	78	84	93	94	86
cherubical	70.8	67	68	93	76	85	92	83	71
jackscrews	70.8	85	51	93	91	76	88	73	70
hydrological	70.8	85	51	89	78	80	88	85	75
nonunified	70.8	68	66	94	74	83	90	91	71
photomurals	70.8	86	53	73	87	82	71	79	73
anatomized	70.8	62	71	71	88	89	79	90	93
dissuasively	70.8	83	52	86	94	70	79	89	82
gracefulness	70.8	88	50	83	80	74	78	79	75
receivership	70.8	65	71	90	85	75	90	77	80
overfurnish	70.8	64	71	83	74	85	85	72	93
chinchilla	70.8	78	59	78	76	82	80	84	81
forecloses	70.8	78	60	72	79	77	80	75	80
dethronement	70.8	69	68	70	93	94	76	85	71
granulators	70.8	81	56	79	75	71	91	81	91
persimmons	70.8	80	57	81	79	94	84	70	78
bimonthlies	70.8	80	59	86	75	75	74	78	90
connectedly	70.8	79	56	80	85	85	79	86	84
eliminatory	70.8	68	69	73	81	75	80	81	85
detonators	70.8	84	50	73	89	88	70	84	90
illuminable	70.8	65	71	82	82	73	93	92	81
biochemistry	70.8	68	69	80	93	89	81	73	78
abeyancies	70.8	82	56	79	77	93	76	94	77
interviewers	70.8	68	68	91	76	90	85	79	80
festooning	70.8	60	74	85	90	77	88	89	76
italicizes	70.8	75	64	88	81	72	72	86	70
parricidal	70.8	73	64	70	71	87	86	94	75
polytheist	70.8	68	68	72	83	78	87	81	93
portcullis	70.8	83	53	82	80	91	83	83	77
anesthetize	70.8	73	65	82	77	74	79	73	79
concavities	70.8	72	63	79	76	91	84	84	87
heartaches	70.8	64	71	93	72	87	75	89	81
actualizes	70.8	61	74	92	78	75	84	86	84
prehensile	70.8	86	52	90	70	94	76	80	70
bookbinders	70.8	60	75	81	91	88	91	70	74
acquisitions	70.8	67	66	88	94	89	92	83	88
eventfully	70.8	68	70	77	81	77	76	83	80
allocators	70.8	70	70	81	73	71	91	71	76
classicists	70.8	81	56	81	84	80	75	78	88
angelically	70.8	78	56	87	77	88	82	85	94
parsimonious	70.8	68	68	91	73	93	75	74	89
computation	70.8	71	66	83	78	83	73	70	88
polymorphous	70.8	65	71	75	81	94	78	90	84
nonabsorbent	70.8	60	75	86	86	87	70	83	82
linguistic	70.8	66	68	85	90	73	93	75	87
botanizing	70.8	68	68	84	89	82	83	82	80
moneylenders	70.8	66	73	74	73	85	77	93	75
illusiveness	70.8	61	74	70	87	82	81	94	93
bisexually	70.8	77	59	84	81	73	86	81	94
disfunction	70.8	86	50	79	75	94	83	82	89
inflatable	70.8	82	52	84	83	90	72	89	90
machineable	70.8	63	73	94	80	83	79	88	82
prearranges	70.8	87	50	84	75	74	88	87	77
computable	70.8	73	65	72	71	86	89	84	70
deadheaded	70.8	70	65	85	93	74	84	77	85
masochists	70.8	70	67	80	73	81	90	92	72
nightmarish	70.8	73	64	70	73	80	80	90	94
bowdlerizing	70.8	79	60	76	94	92	71	76	70
outweighing	70.8	72	67	74	77	75	81	86	72
limberness	70.8	85	51	81	85	73	76	84	88
brainteasers	70.8	79	61	72	80	72	94	76	73
inventoried	70.8	84	52	80	84	88	73	89	80
collocated	70.8	70	66	93	82	75	88	82	83
medievalism	70.8	82	52	82	70	92	90	77	94
hibernates	70.8	84	50	83	89	84	88	85	90
masochistic	70.8	85	50	85	83	72	88	86	72
directives	70.8	66	67	83	70	93	94	93	78
regression	70.8	73	61	88	81	93	92	80	84
neurologize	70.8	81	52	87	92	72	90	85	91
foreknowing	70.8	69	69	82	73	75	93	77	80
mendacious	70.8	66	69	86	70	83	88	93	75
combusting	70.8	65	67	89	72	76	92	91	93
generations	70.8	85	52	71	87	72	90	92	73
quadrigamist	70.8	60	76	79	71	71	86	87	86
affability	70.8	63	71	87	82	78	91	92	86
gormandize	70.8	64	69	77	89	80	91	88	90
bricklayer	70.8	81	51	82	89	93	91	89	91
effervesced	70.8	74	62	93	93	71	78	86	71
consonantal	70.8	80	55	79	83	78	86	85	89
negotiatrix	70.8	85	50	77	90	82	93	86	78
reordering	70.8	70	63	94	91	93	85	81	83
effemination	70.8	81	55	82	90	90	82	74	83
intimations	70.8	80	53	87	79	71	90	89	91
interregnal	70.8	74	60	91	90	84	80	75	88
commandeer	70.8	76	65	79	70	94	73	71	70
negotiated	70.8	78	54	93	94	81	90	75	90
reparative	70.8	75	60	85	81	87	84	92	79
interpolate	70.8	61	76	82	78	83	81	70	79
portionless	70.8	68	66	93	88	71	85	87	80
intromitting	70.8	71	61	93	92	75	91	89	84
overmodest	70.8	73	64	84	74	79	85	81	80
ignoramuses	70.8	72	65	72	84	75	90	76	94
displacing	70.8	85	50	82	87	87	89	75	77
punctualness	70.8	74	60	93	78	93	82	90	82
moribundly	70.8	74	64	85	71	92	76	81	76
flowcharted	70.8	80	58	90	76	76	87	71	80
competency	70.8	79	58	70	78	71	92	86	82
incomplete	70.8	83	53	84	75	83	88	77	82
meerschaum	70.8	65	74	71	78	73	92	74	91
replicating	70.8	72	65	74	82	78	83	74	94
punctually	70.8	83	50	94	72	86	71	94	90
economizing	70.8	86	53	77	92	88	74	76	70
emblazoned	70.8	73	60	93	76	71	85	92	91
buckleless	70.8	80	53	84	92	93	82	70	92
incubating	70.8	79	56	90	84	81	85	89	80
pointedness	70.8	65	70	86	71	80	84	88	84
philatelists	70.8	84	51	77	86	84	74	85	87
reinfected	70.8	79	59	82	71	78	86	70	78
imperforates	70.8	60	76	72	90	78	81	85	83
perfidious	70.8	77	58	82	87	90	76	91	70
arteriogram	70.8	79	55	78	89	87	93	82	85
helpfulness	70.8	76	59	89	73	88	84	84	81
deceptively	70.8	82	51	88	71	93	91	78	88
reinflamed	70.8	65	76	91	72	72	72	72	90
disorganizes	70.8	69	65	79	74	85	88	88	91
preclusion	70.8	73	63	79	85	85	90	78	74
reassembling	70.8	66	71	94	93	70	73	82	78
mitigators	70.8	70	63	83	91	91	88	88	82
impedances	70.8	67	65	94	92	84	90	90	87
denomination	70.8	63	73	92	87	77	77	71	88
alterability	70.8	71	65	94	89	75	71	70	92
geographic	70.8	71	68	74	92	70	77	75	79
reproached	70.8	69	69	72	75	85	77	80	94
materiality	70.8	62	76	88	73	71	70	93	83
radiophone	70.8	78	57	82	90	86	88	75	81
declinable	70.8	78	59	76	93	84	88	77	72
implacably	70.8	83	53	91	85	71	76	93	79
ostensibly	70.8	74	61	75	78	92	89	80	92
improvising	70.8	62	74	73	73	92	91	73	92
advisedness	70.8	83	53	93	71	84	80	74	86
frequenter	70.8	68	67	93	81	93	88	77	73
influences	70.8	67	66	71	91	76	89	88	94
auditories	70.8	61	74	80	73	86	84	85	92
housebroken	70.8	76	60	71	82	83	91	89	82
procedures	70.8	61	78	73	70	73	84	81	79
advertizer	70.8	66	73	86	75	70	77	87	72
intoxicate	70.8	66	74	72	70	85	76	73	88
immolation	70.8	70	67	87	80	81	71	89	70
presumptuous	70.8	77	56	86	91	89	79	92	87
devastative	70.8	63	71	85	85	93	94	75	87
bathyscaphes	70.8	77	59	83	77	82	93	85	75
hyperbolas	70.8	79	61	72	71	75	81	84	73
pilgrimages	70.8	77	56	88	79	72	88	93	89
meaningful	70.8	64	72	81	90	84	80	74	93
oscillations	70.8	73	62	89	76	92	93	71	80
reappraiser	70.8	73	61	83	88	92	85	79	87
predicable	70.8	68	68	84	73	91	74	81	88
aggrandizer	70.8	62	75	84	73	74	90	79	81
declamation	70.8	73	63	76	90	90	71	89	72
etiologies	70.8	82	57	77	75	82	72	93	70
incredibly	70.8	62	72	86	87	93	73	91	80
resharpens	70.8	74	65	70	84	74	86	79	73
indirection	70.8	69	67	79	81	94	72	90	83
agglomerate	70.8	69	68	76	81	84	79	90	72
commutations	70.8	61	76	74	84	93	81	79	73
cottonseeds	70.8	88	51	92	78	73	71	75	82
inescapably	70.8	77	63	71	83	76	72	72	93
improvement	70.8	84	50	94	79	81	76	91	91
mesomorphic	70.8	78	56	88	77	78	94	85	94
disarraying	70.8	81	54	89	85	74	83	82	88
logistically	70.8	77	59	82	74	83	79	91	83
orientated	70.8	74	65	78	93	92	73	75	73
ozonization	70.8	86	51	76	74	93	94	84	77
phallically	70.8	70	69	87	73	77	75	89	72
resoundingly	70.8	61	77	82	87	90	74	70	70
opprobriated	70.8	83	54	71	86	77	71	83	89
caravanned	70.8	63	72	80	88	75	94	74	91
couturiers	70.8	80	60	78	72	88	75	74	70
entireties	70.8	85	54	70	82	79	70	74	92
exiguities	70.8	65	69	78	92	85	94	88	80
loadstones	70.8	74	62	88	77	87	94	77	72
offhandedly	70.8	81	56	83	73	91	85	70	77
instalment	70.8	67	72	78	70	79	70	74	78
languishes	70.8	80	59	92	72	73	85	71	80
oregonians	70.8	76	58	71	92	88	84	82	89
ordination	70.8	62	75	78	76	86	72	87	83
geosyncline	70.8	64	68	90	94	78	90	94	80
preschoolers	70.8	78	59	82	87	78	75	71	90
condensing	70.8	86	52	81	78	71	84	77	79
decimation	70.8	81	55	83	84	87	81	82	79
lustfulness	70.6	60	77	92	70	73	78	88	80
rectorates	70.6	64	72	81	87	72	72	82	84
engagements	70.6	79	57	89	89	70	74	90	71
enforcement	70.6	60	75	93	76	92	77	79	88
heavyweights	70.6	70	61	93	91	87	75	92	92
barbarizes	70.6	86	52	73	72	80	81	78	76
disclaimer	70.6	71	66	86	80	75	82	73	79
barracking	70.6	81	52	84	93	92	88	75	87
depressively	70.6	82	50	91	79	94	84	92	87
misarrange	70.6	72	60	93	81	93	90	70	88
panegyrist	70.6	87	52	70	81	70	77	73	84
encumbered	70.6	79	57	81	82	72	81	71	91
courtesies	70.6	88	50	81	72	94	78	75	77
reendowing	70.6	64	72	73	70	87	87	91	75
conceiving	70.6	65	68	92	71	87	88	87	91
conceivable	70.6	81	57	83	73	72	83	80	75
conversions	70.6	70	67	80	86	70	70	78	89
empanelled	70.6	82	55	73	92	77	72	87	82
refutability	70.6	62	73	77	82	84	85	87	74
mismatching	70.6	81	51	80	92	87	92	79	93
liquidated	70.6	70	65	90	86	80	81	82	84
lipectomies	70.6	60	75	86	81	90	80	70	87
blackamoor	70.6	79	57	84	72	85	74	90	79
overpassed	70.6	60	75	81	91	74	89	73	86
infiltrating	70.6	87	50	76	92	81	77	72	86
reimprison	70.6	78	56	72	84	87	94	94	70
crematorium	70.6	66	75	71	72	70	71	86	80
crematoriums	70.6	63	71	87	83	91	82	91	80
reinforcers	70.6	61	74	76	84	75	90	83	87
overheaped	70.6	65	70	84	72	88	83	88	80
emasculating	70.6	70	63	89	86	93	74	85	90
lieutenancy	70.6	71	67	80	74	87	93	74	73
impedimenta	70.6	63	71	77	89	88	85	86	72
imperceptive	70.6	61	77	76	80	70	85	73	79
decenaries	70.6	61	73	71	94	90	81	74	92
dogmatical	70.6	62	75	90	83	78	81	77	76
documentable	70.6	78	59	71	90	74	70	84	90
nebulously	70.6	82	54	86	90	74	77	71	91
intromitted	70.6	77	57	70	94	90	81	77	94
bluebottle	70.6	81	53	83	89	88	72	71	90
commination	70.6	61	74	86	81	85	77	78	86
invalidism	70.6	68	69	76	81	84	77	87	77
reinterpret	70.6	82	56	76	71	89	70	91	78
ingratiation	70.6	67	65	78	94	94	70	93	86
